id,name,company,manufacturer_id,sort
1258312,Samsung Galaxy S23,Samsung,114512,0
1258420,Samsung Galaxy S23 Plus,Samsung,114512,0
1258303,Samsung Galaxy S23 Ultra,Samsung,114512,0
1258251,Samsung galaxy S23 Ultra (Don't Use),Samsung,114512,0
1258334,Samsung Galaxy S24,Samsung,114512,0
1258448,Samsung Galaxy S24 FE,Samsung,114512,0
1258336,Samsung Galaxy S24 Plus,Samsung,114512,0
1258335,Samsung Galaxy S24 Ultra,Samsung,114512,0
1258444,Samsung Galaxy S25,Samsung,114512,0
1258446,Samsung Galaxy S25 Edge,Samsung,114512,0
1258447,Samsung Galaxy S25 FE,Samsung,114512,0
1258403,Samsung Galaxy S25 Ultra,Samsung,114512,0
1258445,Samsung Galaxy S25+,Samsung,114512,0
1257974,Samsung Galaxy S5 mini,Samsung,114512,1
1258261,Samsung Galaxy S7,Samsung,114512,0
1258168,Samsung Galaxy Tab 4 8.0 (SM-T330),Samsung,114512,0
1258049,"Samsung Galaxy Tab A (8'' , 2019)",Samsung,114512,48
1258169,Samsung Galaxy Tab A 10.1 (2016) SM-T580 SM-T585,Samsung,114512,0
1258191,Samsung Galaxy Tab A 10.1 (2019),Samsung,114512,0
1258179,Samsung Galaxy Tab A 10.1 (2019) SM-T515,Samsung,114512,0
1258063,Samsung Galaxy Tab A 10.5 (SM-T590),Samsung,114512,49
1258170,Samsung Galaxy Tab A 8.0 (2017) SM-T385,Samsung,114512,0
1258133,Samsung Galaxy Tab A 9.7,Samsung,114512,50
1258194,"Samsung Galaxy Tab A7 10.4 (2020) SM-T500 , T505",Samsung,114512,0
1258150,Samsung Galaxy Tab A8 10.5 (2021) SM-X200/SM-X205,Samsung,114512,0
1258416,Samsung Galaxy Tab A9 (SM-X110N),Samsung,114512,0
1258380,Samsung Galaxy Tab A9+ (SM-X210N),Samsung,114512,0
1258038,Samsung Galaxy Tab Active,Samsung,114512,51
1258144,Samsung Galaxy Tab S 10.5 (SM-T800),Samsung,114512,52
1258055,Samsung Galaxy Tab S2 9.7 SM-T815Y,Samsung,114512,53
1258422,Samsung Galaxy Tab S6 Lite,Samsung,114512,0
1258195,"Samsung Galaxy Tab S6 Lite SM-P610, SM-P615",Samsung,114512,0
1258145,Samsung Galaxy Tab S7 (SM-T870),Samsung,114512,0
1258126,Samsung Galaxy Xcover 4s,Samsung,114512,54
1258181,Samsung Galaxy Xcover 5,Samsung,114512,0
1258464,Samsung Galaxy XCover 6 Pro,Samsung,114512,0
1258192,Samsung Galaxy Xcover Pro,Samsung,114512,0
1258458,Samsung Galaxy Z Flip,Samsung,114512,0
1258459,Samsung Galaxy Z Flip 5G,Samsung,114512,0
1258457,Samsung Galaxy Z Flip3,Samsung,114512,0
1258455,Samsung Galaxy Z Flip4,Samsung,114512,0
1258449,Samsung Galaxy Z Flip5,Samsung,114512,0
1258450,Samsung Galaxy Z Flip6,Samsung,114512,0
1258451,Samsung Galaxy Z Flip7,Samsung,114512,0
1258442,Samsung Galaxy Z Fold2,Samsung,114512,0
1258456,Samsung Galaxy Z Fold4,Samsung,114512,0
1258452,Samsung Galaxy Z Fold5,Samsung,114512,0
1258453,Samsung Galaxy Z Fold6,Samsung,114512,0
1258454,Samsung Galaxy Z Fold7,Samsung,114512,0
1250935,Samsung J110,Samsung,114512,56
1250937,Samsung J111,Samsung,114512,57
1250938,Samsung J120,Samsung,114512,58
1250939,Samsung J2 Prime,Samsung,114512,59
1250940,Samsung J2 Pro J250,Samsung,114512,60
1250941,Samsung J200,Samsung,114512,61
1250942,Samsung J3 Prime,Samsung,114512,62
1250943,Samsung J3 Pro,Samsung,114512,63
1250944,Samsung J320,Samsung,114512,64
1257914,Samsung J4 Plus,Samsung,114512,65
1250945,Samsung J400,Samsung,114512,66
1250950,Samsung J5 520,Samsung,114512,67
1250951,Samsung J5 J500,Samsung,114512,68
1250952,Samsung J5 J510,Samsung,114512,69
1250954,Samsung J5 Prime G570,Samsung,114512,70
1250948,Samsung J600,Samsung,114512,71
1250956,Samsung J7 J700,Samsung,114512,72
1250957,Samsung J7 J701,Samsung,114512,73
1250959,Samsung J7 Prime G610,Samsung,114512,74
1250960,Samsung J7 Pro J730,Samsung,114512,75
1250958,Samsung J710,Samsung,114512,76
1250949,Samsung J800,Samsung,114512,77
1257915,Samsung Laptop,Samsung,114512,78
1258323,Samsung Note 9,Samsung,114512,0
1257973,Samsung Note Plus,Samsung,114512,82
1257972,Samsung Note10,Samsung,114512,79
1258029,Samsung Note10 Plus,Samsung,114512,80
1258106,Samsung Note20 Ultra,Samsung,114512,81
1250855,Samsung Note8,Samsung,114512,83
1258341,Samsung NT930QCT,Samsung,114512,0
1258367,Samsung P610,Samsung,114512,0
1258147,Samsung Phone A03/A12 Nacho,Samsung,114512,0
1257976,Samsung Phone A11,Samsung,114512,84
1257952,Samsung Phone A20,Samsung,114512,85
1257919,Samsung Phone A30,Samsung,114512,86
1257953,Samsung Phone A30,Samsung,114512,87
1251852,Samsung Phone A310(2016),Samsung,114512,88
1251851,Samsung Phone A320(2017),Samsung,114512,89
1257954,Samsung Phone A40,Samsung,114512,90
1257955,Samsung Phone A50,Samsung,114512,91
1251850,Samsung Phone A510(2016),Samsung,114512,92
1251849,Samsung Phone A520(2017),Samsung,114512,93
1257956,Samsung Phone A70,Samsung,114512,94
1251848,Samsung Phone A720(2017),Samsung,114512,95
1251847,Samsung Phone A8 A530,Samsung,114512,96
1251846,Samsung Phone A8 Plus A730,Samsung,114512,97
1258051,Samsung Phone Gaxaly A31,Samsung,114512,55
1251845,Samsung Phone J3 Pro J330,Samsung,114512,98
1251843,Samsung Phone J5 Prime (G570),Samsung,114512,99
1251842,Samsung Phone J5 Pro J530,Samsung,114512,100
1251844,Samsung Phone J500,Samsung,114512,101
1251841,Samsung Phone J7 Prime (G610),Samsung,114512,102
1251840,Samsung Phone J7 Pro J730,Samsung,114512,103
1254569,Samsung Phone Note2,Samsung,114512,104
1254568,Samsung Phone Note3,Samsung,114512,105
1251855,Samsung Phone Note4,Samsung,114512,106
1251854,Samsung Phone Note5,Samsung,114512,107
1250856,Samsung Phone Note7,Samsung,114512,108
1251853,Samsung Phone Note8,Samsung,114512,109
1250859,Samsung Phone Note9,Samsung,114512,110
1257916,Samsung Phone S10,Samsung,114512,111
1257917,Samsung Phone S10 Plus,Samsung,114512,112
1251867,Samsung Phone S3,Samsung,114512,113
1251866,Samsung Phone S4,Samsung,114512,114
1251865,Samsung Phone S5,Samsung,114512,115
1251864,Samsung Phone S6,Samsung,114512,116
1251863,Samsung Phone S6 Edge,Samsung,114512,117
1251862,Samsung Phone S6 Edge Plus,Samsung,114512,118
1251861,Samsung Phone S7,Samsung,114512,119
1251860,Samsung Phone S7 Edge,Samsung,114512,120
1251859,Samsung Phone S8,Samsung,114512,121
1251858,Samsung Phone S8 Plus,Samsung,114512,122
1251857,Samsung Phone S9,Samsung,114512,123
1251856,Samsung Phone S9 Plus,Samsung,114512,124
1257905,Samsung S10E,Samsung,114512,125
1258287,Samsung S20,Samsung,114512,0
1258337,Samsung S22 Ultra,Samsung,114512,0
1258400,Samsung S23 FE,Samsung,114512,0
1258008,Samsung Tab Active 2,Samsung,114512,126
1258007,Samsung Tablet A6,Samsung,114512,127
1258245,Samsung Tablet A7,Samsung,114512,0
1258238,Samsung Tablet A7 lite,Samsung,114512,0
1258004,Samsung Tablet GT-P5210,Samsung,114512,128
1258409,Samsung Tablet SM-T220,Samsung,114512,0
1258096,Samsung Tablet SM-T290,Samsung,114512,129
1258098,Samsung Tablet SM-T350/355,Samsung,114512,130
1258037,Samsung Tablet SM-T355Y,Samsung,114512,131
1258019,Samsung Tablet SM-T530,Samsung,114512,132
1258099,Samsung Tablet SM-T560,Samsung,114512,133
1258006,Samsung Tablet SM-T580,Samsung,114512,134
1258052,Samsung Tablet SM-T813,Samsung,114512,135
1258237,Samsung Tablet T385,Samsung,114512,0
1258021,Samsung Tablet Tab3,Samsung,114512,136
1250961,Samsung Xcover 3,Samsung,114512,137
1250962,Samsung Xcover 4,Samsung,114512,138
1258304,Samsung Xcover 7,Samsung,114512,0
1258279,SM-T510,Samsung,114512,0
1258013,SM-T520,Samsung,114512,139
1258348,SM-T720,Samsung,114512,0
1258244,Tablet A7,Samsung,114512,0
1258120,to be Change,Samsung,114512,28
1258342,camera,Sony,143648,0
1258075,Sony Laptop,Sony,143648,1
1258027,Toshiba Laptop,Toshiba,143644,1
1258267,Vivo S16,Vivo,143670,0
1258035,Vodafone Smart V10,Vodafone,143656,1
1258167,Vodafone Smart V11,Vodafone,143656,0
1257888,General Watch,Watch,114516,1
1257989,HP laptop,Watch,114516,2
1258326,10 pro,Xiaomi,143643,0
1258343,poco f2 pro,Xiaomi,143643,0
1257942,Pocophone F1,Xiaomi,143643,1
1258210,Redmi K30 pro,Xiaomi,143643,0
1258202,Xiaomi 11 5G,Xiaomi,143643,0
1258302,xiaomi 12T,Xiaomi,143643,0
1258041,Xiaomi Mi A2,Xiaomi,143643,2
1258424,Xiaomi Poco X3 NFC,Xiaomi,143643,0
1258401,Xiaomi Poco X7,Xiaomi,143643,0
1258222,Xiaomi Redmi 11 5G,Xiaomi,143643,0
1258141,Xiaomi Redmi 9T,Xiaomi,143643,3
1257960,Xiaomi Redmi Note 5,Xiaomi,143643,4
1257962,Xiaomi Redmi Note 6 Pro,Xiaomi,143643,5
1258048,Xiaomi Redmi Note 7,Xiaomi,143643,6
1258125,Xiaomi Redmi Note 9,Xiaomi,143643,7
